id,batteryHealth,binId,binStatus,currentFillLevel,latLong,timesTamp
270,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 05:00:04"
271,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 05:00:04"
272,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-07 05:00:04"
273,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 05:00:04"
274,95,CleanFLEX-FB2000002005AB65,"Half Full",33,"-33.920944, 151.257001","2021-10-07 05:00:04"
275,95,CleanFLEX-FB2000002005AB69,"Half Full",57,"-33.920227, 151.257692","2021-10-07 05:00:04"
276,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 05:00:04"
277,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-10-07 05:00:04"
278,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-10-07 05:00:04"
279,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-10-07 05:00:04"
280,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-07 05:00:04"
281,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 05:00:04"
282,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 05:00:04"
283,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 05:00:04"
284,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 05:00:04"
285,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 05:00:04"
286,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 05:00:04"
287,100,CleanCUBE-A1905081905AA09,Low,15,NULL,"2021-10-07 05:00:04"
288,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 05:00:04"
289,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 05:00:04"
290,100,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-07 05:00:04"
291,100,CleanFLEX-FB2000002008AC09,"Half Full",38,"-33.919135, 151.258104","2021-10-07 05:00:04"
292,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 05:00:04"
293,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-07 05:00:04"
294,100,CleanFLEX-FB2000002008AC13,Low,24,"-33.920034, 151.257165","2021-10-07 05:00:04"
295,100,CleanFLEX-FB2000002008AC19,"Half Full",42,"-33.920289, 151.257056","2021-10-07 05:00:04"
296,95,CleanFLEX-FB2000002008AC20,"Half Full",54,"-33.920372, 151.257036","2021-10-07 05:00:04"
297,95,CleanFLEX-FB2000002005AB64,"Half Full",58,"-33.920816, 151.257022","2021-10-07 05:00:04"
298,95,CleanFLEX-FB2000002005AB66,Low,26,"-33.920944, 151.257001","2021-10-07 05:00:04"
299,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
300,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
301,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-07 05:00:04"
302,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-07 05:00:04"
303,100,CleanFLEX-FB2000002008AC12,"Half Full",32,"-33.919727, 151.257213","2021-10-07 05:00:04"
304,100,CleanFLEX-FB2000002008AC17,"Half Full",48,"-33.91947, 151.257542","2021-10-07 05:00:04"
305,95,CleanFLEX-FB2000002005AB67,"Half Full",38,"-33.920816, 151.257022","2021-10-07 05:00:04"
306,95,CleanFLEX-FB2000002005AB63,Low,29,"-33.919505, 151.257857","2021-10-07 05:00:04"
307,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-07 05:00:04"
308,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-07 05:00:04"
309,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-10-07 05:00:04"
310,100,CleanFLEX-FB2000002008AC05,"Half Full",60,"-33.919505, 151.257857","2021-10-07 05:00:04"
311,100,CleanFLEX-FB2000002008AC03,"Half Full",70,"-33.918951, 151.25847","2021-10-07 05:00:04"
312,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-07 05:00:04"
313,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-07 05:00:04"
314,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-07 05:00:04"
315,95,CleanCUBE-A1807111808AA01,Low,7,NULL,"2021-10-07 05:00:04"
316,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-07 05:00:04"
317,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-07 05:00:04"
318,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-10-07 05:00:04"
319,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-07 05:00:04"
320,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 05:00:04"
321,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 05:00:04"
322,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-07 05:00:04"
323,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 05:00:04"
324,95,CleanFLEX-FB2000002005AB65,"Half Full",33,"-33.920944, 151.257001","2021-10-07 05:00:04"
325,95,CleanFLEX-FB2000002005AB69,"Half Full",57,"-33.920227, 151.257692","2021-10-07 05:00:04"
326,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 05:00:04"
327,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-10-07 05:00:04"
328,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-10-07 05:00:04"
329,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-10-07 05:00:04"
330,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-07 05:00:04"
331,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 05:00:04"
332,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 05:00:04"
333,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 05:00:04"
334,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 05:00:04"
335,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 05:00:04"
336,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 05:00:04"
337,100,CleanCUBE-A1905081905AA09,Low,15,NULL,"2021-10-07 05:00:04"
338,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 05:00:04"
339,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 05:00:04"
340,100,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-07 05:00:04"
341,100,CleanFLEX-FB2000002008AC09,"Half Full",38,"-33.919135, 151.258104","2021-10-07 05:00:04"
342,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 05:00:04"
343,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-07 05:00:04"
344,100,CleanFLEX-FB2000002008AC13,Low,24,"-33.920034, 151.257165","2021-10-07 05:00:04"
345,100,CleanFLEX-FB2000002008AC19,"Half Full",42,"-33.920289, 151.257056","2021-10-07 05:00:04"
346,95,CleanFLEX-FB2000002008AC20,"Half Full",54,"-33.920372, 151.257036","2021-10-07 05:00:04"
347,95,CleanFLEX-FB2000002005AB64,"Half Full",58,"-33.920816, 151.257022","2021-10-07 05:00:04"
348,95,CleanFLEX-FB2000002005AB66,Low,26,"-33.920944, 151.257001","2021-10-07 05:00:04"
349,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
350,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
351,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-07 05:00:04"
352,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-07 05:00:04"
353,100,CleanFLEX-FB2000002008AC12,"Half Full",32,"-33.919727, 151.257213","2021-10-07 05:00:04"
354,100,CleanFLEX-FB2000002008AC17,"Half Full",48,"-33.91947, 151.257542","2021-10-07 05:00:04"
355,95,CleanFLEX-FB2000002005AB67,"Half Full",38,"-33.920816, 151.257022","2021-10-07 05:00:04"
356,95,CleanFLEX-FB2000002005AB63,Low,29,"-33.919505, 151.257857","2021-10-07 05:00:04"
357,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-07 05:00:04"
358,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-07 05:00:04"
359,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-10-07 05:00:04"
360,100,CleanFLEX-FB2000002008AC05,"Half Full",60,"-33.919505, 151.257857","2021-10-07 05:00:04"
361,100,CleanFLEX-FB2000002008AC03,"Half Full",70,"-33.918951, 151.25847","2021-10-07 05:00:04"
362,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-07 05:00:04"
363,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-07 05:00:04"
364,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-07 05:00:04"
365,95,CleanCUBE-A1807111808AA01,Low,7,NULL,"2021-10-07 05:00:04"
366,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-07 05:00:04"
367,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-07 05:00:04"
368,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-10-07 05:00:04"
369,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-07 05:00:04"
370,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 05:00:04"
371,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 05:00:04"
372,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-07 05:00:04"
373,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 05:00:04"
374,95,CleanFLEX-FB2000002005AB65,"Half Full",33,"-33.920944, 151.257001","2021-10-07 05:00:04"
375,95,CleanFLEX-FB2000002005AB69,"Half Full",57,"-33.920227, 151.257692","2021-10-07 05:00:04"
376,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 05:00:04"
377,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-10-07 05:00:04"
378,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-10-07 05:00:04"
379,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-10-07 05:00:04"
380,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-07 05:00:04"
381,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 05:00:04"
382,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 05:00:04"
383,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 05:00:04"
384,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 05:00:04"
385,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 05:00:04"
386,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 05:00:04"
387,100,CleanCUBE-A1905081905AA09,Low,15,NULL,"2021-10-07 05:00:04"
388,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 05:00:04"
389,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 05:00:04"
390,100,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-07 05:00:04"
391,100,CleanFLEX-FB2000002008AC09,"Half Full",38,"-33.919135, 151.258104","2021-10-07 05:00:04"
392,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 05:00:04"
393,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-07 05:00:04"
394,100,CleanFLEX-FB2000002008AC13,Low,24,"-33.920034, 151.257165","2021-10-07 05:00:04"
395,100,CleanFLEX-FB2000002008AC19,"Half Full",42,"-33.920289, 151.257056","2021-10-07 05:00:04"
396,95,CleanFLEX-FB2000002008AC20,"Half Full",54,"-33.920372, 151.257036","2021-10-07 05:00:04"
397,95,CleanFLEX-FB2000002005AB64,"Half Full",58,"-33.920816, 151.257022","2021-10-07 05:00:04"
398,95,CleanFLEX-FB2000002005AB66,Low,26,"-33.920944, 151.257001","2021-10-07 05:00:04"
399,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
400,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
401,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-07 05:00:04"
402,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-07 05:00:04"
403,100,CleanFLEX-FB2000002008AC12,"Half Full",32,"-33.919727, 151.257213","2021-10-07 05:00:04"
404,100,CleanFLEX-FB2000002008AC17,"Half Full",48,"-33.91947, 151.257542","2021-10-07 05:00:04"
405,95,CleanFLEX-FB2000002005AB67,"Half Full",38,"-33.920816, 151.257022","2021-10-07 05:00:04"
406,95,CleanFLEX-FB2000002005AB63,Low,29,"-33.919505, 151.257857","2021-10-07 05:00:04"
407,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-07 05:00:04"
408,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-07 05:00:04"
409,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-10-07 05:00:04"
410,100,CleanFLEX-FB2000002008AC05,"Half Full",60,"-33.919505, 151.257857","2021-10-07 05:00:04"
411,100,CleanFLEX-FB2000002008AC03,"Half Full",70,"-33.918951, 151.25847","2021-10-07 05:00:04"
412,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-07 05:00:04"
413,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-07 05:00:04"
414,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-07 05:00:04"
415,95,CleanCUBE-A1807111808AA01,Low,7,NULL,"2021-10-07 05:00:04"
416,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-07 05:00:04"
417,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-07 05:00:04"
418,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-10-07 05:00:04"
419,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-07 05:00:04"
420,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 05:00:04"
421,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 05:00:04"
422,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-07 05:00:04"
423,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 05:00:04"
424,95,CleanFLEX-FB2000002005AB65,"Half Full",33,"-33.920944, 151.257001","2021-10-07 05:00:04"
425,95,CleanFLEX-FB2000002005AB69,"Half Full",57,"-33.920227, 151.257692","2021-10-07 05:00:04"
426,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 05:00:04"
427,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-10-07 05:00:04"
428,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-10-07 05:00:04"
429,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-10-07 05:00:04"
430,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-07 05:00:04"
431,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 05:00:04"
432,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 05:00:04"
433,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 05:00:04"
434,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 05:00:04"
435,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 05:00:04"
436,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 05:00:04"
437,100,CleanCUBE-A1905081905AA09,Low,15,NULL,"2021-10-07 05:00:04"
438,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 05:00:04"
439,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 05:00:04"
440,100,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-07 05:00:04"
441,100,CleanFLEX-FB2000002008AC09,"Half Full",38,"-33.919135, 151.258104","2021-10-07 05:00:04"
442,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 05:00:04"
443,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-07 05:00:04"
444,100,CleanFLEX-FB2000002008AC13,Low,24,"-33.920034, 151.257165","2021-10-07 05:00:04"
445,100,CleanFLEX-FB2000002008AC19,"Half Full",42,"-33.920289, 151.257056","2021-10-07 05:00:04"
446,95,CleanFLEX-FB2000002008AC20,"Half Full",54,"-33.920372, 151.257036","2021-10-07 05:00:04"
447,95,CleanFLEX-FB2000002005AB64,"Half Full",58,"-33.920816, 151.257022","2021-10-07 05:00:04"
448,95,CleanFLEX-FB2000002005AB66,Low,26,"-33.920944, 151.257001","2021-10-07 05:00:04"
449,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
450,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
451,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-07 05:00:04"
452,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-07 05:00:04"
453,100,CleanFLEX-FB2000002008AC12,"Half Full",32,"-33.919727, 151.257213","2021-10-07 05:00:04"
454,100,CleanFLEX-FB2000002008AC17,"Half Full",48,"-33.91947, 151.257542","2021-10-07 05:00:04"
455,95,CleanFLEX-FB2000002005AB67,"Half Full",38,"-33.920816, 151.257022","2021-10-07 05:00:04"
456,95,CleanFLEX-FB2000002005AB63,Low,29,"-33.919505, 151.257857","2021-10-07 05:00:04"
457,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-07 05:00:04"
458,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-07 05:00:04"
459,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-10-07 05:00:04"
460,100,CleanFLEX-FB2000002008AC05,"Half Full",60,"-33.919505, 151.257857","2021-10-07 05:00:04"
461,100,CleanFLEX-FB2000002008AC03,"Half Full",70,"-33.918951, 151.25847","2021-10-07 05:00:04"
462,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-07 05:00:04"
463,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-07 05:00:04"
464,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-07 05:00:04"
465,95,CleanCUBE-A1807111808AA01,Low,7,NULL,"2021-10-07 05:00:04"
466,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-07 05:00:04"
467,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-07 05:00:04"
468,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-10-07 05:00:04"
469,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-07 05:00:04"
470,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 05:00:04"
471,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 05:00:04"
472,95,CleanFLEX-FB2000002005AB70,"Half Full",43,"-33.919555, 151.258164","2021-10-07 05:00:04"
473,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 05:00:04"
474,95,CleanFLEX-FB2000002005AB65,"Half Full",33,"-33.920944, 151.257001","2021-10-07 05:00:04"
475,95,CleanFLEX-FB2000002005AB69,"Half Full",57,"-33.920227, 151.257692","2021-10-07 05:00:04"
476,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 05:00:04"
477,95,CleanFLEX-FB2000002005AB71,Low,14,"-33.922367, 151.256956","2021-10-07 05:00:04"
478,95,CleanFLEX-FB2000002005AB62,Low,9,"-33.91947, 151.257542","2021-10-07 05:00:04"
479,95,CleanCUBE-A1808201809AA03,Low,0,NULL,"2021-10-07 05:00:04"
480,100,CleanCUBE-A1905081905AA00,Low,16,NULL,"2021-10-07 05:00:04"
481,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 05:00:04"
482,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 05:00:04"
483,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 05:00:04"
484,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 05:00:04"
485,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 05:00:04"
486,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 05:00:04"
487,100,CleanCUBE-A1905081905AA09,Low,15,NULL,"2021-10-07 05:00:04"
488,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 05:00:04"
489,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 05:00:04"
490,100,CleanFLEX-FB2000002008AC10,"Half Full",36,"-33.920227, 151.257692","2021-10-07 05:00:04"
491,100,CleanFLEX-FB2000002008AC09,"Half Full",38,"-33.919135, 151.258104","2021-10-07 05:00:04"
492,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 05:00:04"
493,100,CleanFLEX-FB2000002008AC06,Full,88,"-33.91947, 151.257542","2021-10-07 05:00:04"
494,100,CleanFLEX-FB2000002008AC13,Low,24,"-33.920034, 151.257165","2021-10-07 05:00:04"
495,95,CleanFLEX-FB2000002008AC20,"Half Full",54,"-33.920372, 151.257036","2021-10-07 05:00:04"
496,100,CleanFLEX-FB2000002008AC19,"Half Full",42,"-33.920289, 151.257056","2021-10-07 05:00:04"
497,95,CleanFLEX-FB2000002005AB64,"Half Full",58,"-33.920816, 151.257022","2021-10-07 05:00:04"
498,95,CleanFLEX-FB2000002005AB66,Low,26,"-33.920944, 151.257001","2021-10-07 05:00:04"
499,95,CleanCUBE-A1811211812AA04,Low,0,NULL,"2021-01-23 04:00:03"
500,100,CleanCUBE-D1905281906AA03,"Half Full",42,NULL,"2021-01-23 04:00:03"
501,95,CleanCUBE-A1905081905AA02,Low,0,NULL,"2021-10-07 06:00:04"
502,10,CleanFLEX-FB2000002008AC01,"Half Full",42,"-33.919135, 151.258104","2021-10-07 06:00:04"
503,100,CleanFLEX-FB2000002008AC03,"Half Full",70,"-33.918951, 151.25847","2021-10-07 06:00:04"
504,100,CleanFLEX-FB2000002008AC02,Low,20,"-33.920227, 151.257692","2021-10-07 06:00:04"
505,95,CleanCUBE-A1905081905AA07,"Half Full",55,NULL,"2021-10-07 06:00:04"
506,100,CleanFLEX-FB2000001911AA89,Full,92,NULL,"2021-10-07 06:00:04"
507,10,CleanFLEX-FB1000001906AA19,Full,100,NULL,"2021-10-07 06:00:04"
508,10,CleanFLEX-FB1000001906AA18,Low,14,NULL,"2021-10-07 06:00:04"
509,95,CleanFLEX-FB2000002005AB67,"Half Full",39,"-33.920816, 151.257022","2021-10-07 06:00:04"
510,95,CleanFLEX-FB2000002005AB68,Low,29,"-33.919477, 151.257681","2021-10-07 06:00:04"
511,100,CleanFLEX-FB2000002008AC12,"Half Full",32,"-33.919727, 151.257213","2021-10-07 06:00:04"
512,100,CleanFLEX-FB2000002008AC05,"Half Full",60,"-33.919505, 151.257857","2021-10-07 06:00:04"
513,100,CleanFLEX-FB2000002008AC17,"Half Full",48,"-33.91947, 151.257542","2021-10-07 06:00:04"
514,95,CleanFLEX-FB2000002005AB63,"Half Full",32,"-33.919505, 151.257857","2021-10-07 06:00:04"
515,10,CleanFLEX-FB2000002008AC07,"Half Full",33,"-33.919555, 151.258164","2021-10-07 06:00:04"
516,95,CleanFLEX-FB2000002008AC08,Low,17,"-33.919477, 151.257681","2021-10-07 06:00:04"
517,100,CleanFLEX-FB2000001911AA90,Full,100,NULL,"2021-10-07 06:00:04"
518,95,CleanFLEX-FB2000002005AB70,"Half Full",44,"-33.919555, 151.258164","2021-10-07 06:00:04"
519,100,CleanFLEX-FB2000002008AC16,"Half Full",44,"-33.919477, 151.257681","2021-10-07 06:00:04"
520,100,CleanFLEX-FB2000002008AC15,"Half Full",54,"-33.920358, 151.257167","2021-10-07 06:00:04"
521,100,CleanFLEX-FB2000002008AC18,"Half Full",44,"-33.919555, 151.258164","2021-10-07 06:00:04"
522,95,CleanFLEX-FB2000002005AB65,"Half Full",34,"-33.920944, 151.257001","2021-10-07 06:00:04"
523,95,CleanFLEX-FB2000002005AB69,"Half Full",58,"-33.920227, 151.257692","2021-10-07 06:00:04"
524,100,CleanFLEX-FB2000002008AC14,Low,24,"-33.920358, 151.257167","2021-10-07 06:00:04"
525,95,CleanFLEX-FB2000002005AB62,Low,11,"-33.91947, 151.257542","2021-10-07 06:00:04"
526,95,CleanFLEX-FB2000002005AB71,Low,21,"-33.922367, 151.256956","2021-10-07 06:00:04"
527,95,CleanCUBE-A1905081905AA26,Low,10,NULL,"2021-10-07 06:00:04"
528,95,CleanCUBE-A1807111808AA01,Low,7,NULL,"2021-10-07 06:00:04"
529,95,CleanCUBE-A1808201809AA03,Low,22,NULL,"2021-10-07 06:00:04"
530,100,CleanFLEX-FB2000002008AC00,Full,91,"-33.918951, 151.25847","2021-10-07 06:00:04"
531,100,CleanFLEX-FB2000002008AC04,"Half Full",50,"-33.919505, 151.257857","2021-10-07 06:00:04"
532,100,CleanCUBE-A1907221908AA73,Low,16,NULL,"2021-10-07 06:00:04"
533,100,CleanFLEX-FB2000001911AA87,Full,100,NULL,"2021-10-07 06:00:04"
534,100,CleanCUBE-A1905081905AA19,Low,8,NULL,"2021-10-07 06:00:04"
535,95,CleanCUBE-A1905081905AA13,Low,13,NULL,"2021-10-07 06:00:04"
536,100,CleanFLEX-FB2000001911AA88,Full,100,NULL,"2021-10-07 06:00:04"
537,100,CleanFLEX-FB2000001911AA91,Full,100,NULL,"2021-10-07 06:00:04"
538,100,CleanCUBE-A1905081905AA06,Low,12,NULL,"2021-10-07 06:00:04"
